Student_ID,Age,Gender,Study_Hours_Per_Day,Sleep_Hours_Per_Night,Screen_Time_Hours,Social_Media_Hours,Attendance_Percentage,Assignments_Completed,Class_Participation_Score,Physical_Activity_Hours_Per_Week,Stress_Level,Motivation_Level,Internet_Quality,Part_Time_Job,Extracurricular_Involvement,AI_Tool_Usage_Hours_Per_Week,Previous_Semester_GPA,Productivity_Score,Performance_Category
5164,20.0,Female,4.5,6.2,7.1,4.8,71.0,84.2,9.3,11.0,5.2,7.4,Average,No,6.0,6.9,7.94,59.56,Medium
5165,17.0,Male,3.6,5.6,8.1,7.3,65.6,73.5,4.8,0.6,6.6,4.5,Good,No,2.4,8.9,6.37,29.68,Low
5166,25.0,Male,7.0,8.8,5.0,4.6,69.7,99.3,8.5,3.7,10.0,3.9,Average,No,5.4,1.9,3.91,57.47,Medium
5167,18.0,Male,2.1,5.4,6.3,4.7,85.6,68.9,2.5,0.6,5.4,4.6,Average,No,8.7,1.3,6.37,26.89,Low
5168,17.0,Male,7.1,7.9,8.1,5.2,65.6,74.4,2.1,2.3,6.1,3.0,Poor,Yes,1.2,9.9,4.89,34.84,Low
5169,18.0,Female,5.0,5.8,7.2,3.8,71.5,71.7,6.1,5.6,4.4,8.7,Average,No,4.3,15.3,5.51,52.86,Medium
5170,22.0,Female,5.4,5.5,4.5,2.3,62.5,56.6,5.8,2.0,3.8,7.8,Average,Yes,1.2,6.3,6.86,51.1,Medium
5171,19.0,Male,3.5,6.2,6.7,2.5,92.1,74.5,7.4,4.0,6.6,9.0,Average,No,1.3,6.6,7.59,65.41,High
5172,21.0,Male,1.6,7.8,1.0,5.0,88.6,71.1,7.2,4.4,6.5,4.8,Average,No,4.3,3.3,4.41,52.97,Medium
5173,16.0,Female,6.1,5.2,6.0,3.5,91.4,76.6,7.5,1.3,2.6,6.8,Good,No,5.6,2.2,5.34,60.12,Medium
5174,16.0,Male,4.8,7.4,4.5,1.2,73.8,76.1,9.5,1.9,2.5,7.0,Average,No,7.4,9.5,6.43,80.42,High
5175,20.0,Other,6.9,5.8,9.8,5.4,57.1,75.0,10.0,1.3,7.6,7.1,Average,No,6.2,2.2,5.42,42.31,Low
5176,23.0,Female,3.8,6.0,3.6,1.6,69.1,76.7,7.9,3.9,3.8,4.9,Average,Yes,4.6,5.3,4.98,58.04,Medium
5177,24.0,Male,3.4,7.5,6.3,1.0,62.5,94.8,6.0,4.2,5.8,7.3,Poor,,5.0,6.6,5.04,63.09,High
5178,17.0,Male,7.0,9.8,4.9,,62.3,57.4,5.5,2.7,6.1,7.9,Average,No,4.1,2.1,3.83,53.05,Medium
5179,20.0,Female,8.0,5.8,4.6,3.6,94.8,62.0,6.0,5.0,5.9,6.5,Good,No,4.3,4.9,8.47,61.65,Medium
5180,24.0,Male,4.2,7.9,6.9,4.8,76.8,100.0,4.7,5.8,5.0,6.5,Average,No,0.0,13.1,5.85,64.71,High
5181,19.0,Male,2.7,6.6,5.0,3.5,83.8,97.9,8.0,5.4,6.9,10.0,Good,No,3.2,,6.65,84.07,High
5182,23.0,Male,5.8,6.4,10.6,2.0,94.3,,8.3,3.2,8.1,7.7,Poor,Yes,8.3,9.2,6.69,60.74,Medium
5183,17.0,Female,3.7,8.4,1.1,1.5,66.7,100.0,4.6,1.2,5.5,4.2,Poor,No,3.6,13.1,7.98,65.35,High
5184,24.0,Female,5.4,5.9,7.6,4.4,88.0,83.8,5.6,0.2,2.4,5.3,Good,No,5.3,4.8,6.25,60.01,Medium
5185,22.0,Male,3.7,5.5,5.8,2.8,61.1,100.0,2.1,2.5,3.0,9.6,Average,Yes,1.4,3.2,7.93,56.07,Medium
5186,24.0,Female,7.3,7.6,5.9,3.6,83.3,100.0,5.8,5.9,8.6,10.0,Good,Yes,4.3,15.5,6.07,70.17,High
5187,21.0,Male,2.8,9.1,6.8,2.7,93.9,100.0,6.1,,3.8,4.7,Average,Yes,0.8,6.9,5.86,60.99,Medium
5188,19.0,Female,5.2,8.0,8.5,3.5,65.2,54.3,3.6,0.3,7.6,7.2,Average,No,4.0,3.8,5.41,43.63,Low
5189,24.0,Male,3.2,5.2,6.7,3.7,90.8,87.0,4.8,1.0,2.5,6.9,Average,No,6.2,5.7,4.61,52.21,Medium
5190,18.0,Female,3.6,6.2,8.5,7.4,82.9,73.5,3.5,6.1,2.7,7.0,Average,Yes,5.8,5.7,5.38,48.39,Medium
5191,19.0,Other,3.4,8.3,6.1,3.7,74.1,50.9,2.5,2.4,6.5,4.2,Poor,No,0.8,3.8,9.83,49.71,Medium
5192,22.0,Male,5.7,9.1,3.4,2.3,64.4,99.1,9.3,1.1,3.9,7.3,Good,Yes,2.2,1.7,7.43,76.87,High
5193,22.0,Male,6.0,7.3,5.8,3.3,83.1,96.5,2.5,5.4,8.4,4.2,Good,No,3.4,3.4,9.88,60.87,Medium
5194,24.0,Male,5.3,6.2,8.9,1.3,86.4,72.4,6.3,2.7,5.4,2.1,Average,No,1.7,1.4,8.22,55.93,Medium
5195,18.0,Male,4.0,9.1,5.0,1.3,75.9,63.9,8.1,1.5,3.5,7.9,Average,No,1.5,1.4,6.33,75.46,High
5196,23.0,Male,4.5,6.9,3.3,5.2,67.2,76.0,9.1,2.1,2.7,10.0,Average,Yes,1.3,7.3,7.29,71.6,High
5197,22.0,Female,6.0,6.2,7.5,3.5,89.9,42.3,3.7,7.4,9.6,5.1,Poor,Yes,3.9,2.4,5.88,28.92,Low
5198,16.0,Female,6.1,6.0,6.8,5.0,95.4,50.8,8.8,3.2,5.1,6.0,Poor,No,,2.4,9.75,54.34,Medium
5199,19.0,Male,0.0,5.4,4.1,0.1,92.4,69.6,6.4,2.5,5.3,4.0,Average,No,1.3,11.5,8.13,48.18,Medium
5200,18.0,,3.7,10.0,5.4,1.2,100.0,86.1,7.3,4.1,5.0,6.4,Good,Yes,3.2,6.4,7.15,69.2,High
5201,19.0,Female,3.8,8.8,5.5,3.5,71.5,71.7,9.9,2.8,6.0,5.7,Good,No,0.0,1.6,7.74,59.71,Medium
5202,25.0,Female,5.5,6.1,6.0,1.5,61.6,65.0,7.3,2.9,6.0,4.1,Average,No,5.5,,8.26,45.55,Low
5203,21.0,Male,4.1,9.3,7.6,0.4,85.3,60.1,4.0,2.7,5.6,4.7,Good,Yes,4.1,7.1,7.0,50.08,Medium
5204,22.0,Male,5.6,7.7,5.0,1.1,74.8,100.0,1.5,4.1,1.7,1.6,Average,No,2.0,4.6,4.17,55.45,Medium
5205,25.0,Female,2.0,7.6,7.7,2.4,92.8,55.7,7.4,3.0,7.1,2.2,Good,No,4.4,9.3,6.84,49.34,Medium
5206,19.0,Male,4.7,6.1,4.7,3.7,66.5,42.1,6.9,1.0,4.9,1.7,Poor,Yes,5.2,3.0,7.07,38.06,Low
5207,23.0,Female,6.0,6.3,10.2,6.1,67.5,64.6,4.3,2.2,7.8,4.5,Good,No,2.7,3.7,8.43,40.92,Low
5208,20.0,Female,1.3,6.9,10.2,1.1,80.9,84.3,6.4,10.5,9.1,5.3,Good,Yes,0.5,3.9,8.63,49.03,Medium
5209,23.0,Male,9.2,4.4,3.9,1.2,82.3,76.9,3.0,4.2,5.5,6.8,Average,No,2.3,3.2,7.18,37.18,Low
5210,18.0,Male,6.6,6.4,2.9,0.4,88.8,61.5,6.8,3.6,5.9,8.2,Good,No,4.2,5.5,6.89,79.15,High
5211,24.0,Female,4.2,7.0,8.4,4.0,78.7,78.5,3.1,1.5,4.8,2.8,Good,No,2.1,2.5,8.93,56.47,Medium
5212,18.0,Female,2.5,8.7,6.6,3.2,55.1,95.0,8.7,1.8,2.6,8.2,Average,Yes,5.8,5.4,4.43,62.68,Medium
5213,19.0,Female,3.8,6.2,7.4,1.3,100.0,78.7,10.0,2.9,8.7,5.3,Good,No,7.1,4.7,7.48,70.53,High
5214,22.0,Male,4.4,8.1,4.4,1.5,80.4,77.8,6.6,0.8,4.6,7.4,Good,No,4.5,8.9,6.87,60.88,Medium
5215,19.0,Female,5.1,4.3,5.7,2.8,100.0,77.8,6.9,3.6,6.0,7.4,Average,No,7.3,2.9,7.5,58.9,Medium
5216,21.0,Female,7.2,8.5,5.1,2.9,78.4,61.6,7.3,3.5,1.7,6.5,Average,No,2.9,3.1,8.31,69.34,High
5217,20.0,Female,3.2,5.8,6.8,,66.3,83.1,6.6,5.8,3.1,6.9,Average,No,5.9,10.5,5.73,67.37,High
5218,22.0,Male,5.3,7.2,2.9,3.3,75.9,93.8,3.6,3.5,1.0,7.5,Good,No,5.6,1.2,8.63,77.76,High
5219,18.0,Male,1.6,7.5,5.8,0.5,94.3,99.3,9.1,3.6,5.8,10.0,Good,No,6.5,,6.12,70.49,High
5220,16.0,Male,3.4,7.3,2.9,3.1,88.1,82.7,7.0,2.1,3.5,10.0,Good,No,7.3,3.7,6.15,78.87,High
5221,19.0,Female,5.0,6.9,4.7,2.7,84.0,75.3,7.2,1.5,4.5,5.3,Average,No,0.3,5.9,7.89,69.25,High
5222,20.0,Female,5.6,5.4,5.8,3.7,79.2,100.0,8.2,0.4,5.8,9.1,Average,Yes,3.9,4.3,5.82,60.09,Medium
5223,18.0,Other,2.7,5.8,7.3,5.2,81.7,77.2,8.1,4.1,2.1,6.1,Average,No,0.9,0.3,8.28,54.46,Medium
5224,19.0,Other,3.3,8.3,7.5,2.3,78.1,66.3,8.7,1.5,4.3,7.4,Good,No,,3.2,7.59,59.97,Medium
5225,19.0,Male,7.1,6.2,7.9,3.0,95.6,62.6,7.0,0.9,6.0,4.5,Average,No,3.7,11.5,5.6,45.86,Low
5226,16.0,Male,6.5,6.9,2.3,0.0,91.9,60.5,4.1,1.4,5.8,8.6,Good,No,8.4,2.8,5.46,67.8,High
5227,21.0,Male,4.6,5.1,9.2,6.5,67.7,65.9,6.9,4.3,1.0,7.3,Good,No,7.4,10.8,,56.96,Medium
5228,24.0,Male,0.0,8.1,4.4,0.0,60.8,100.0,5.9,3.6,6.4,8.7,Good,No,1.9,9.9,2.81,44.87,Low
5229,17.0,Female,9.2,5.3,4.6,2.9,64.1,61.4,4.1,1.4,3.0,4.5,Poor,No,5.4,1.3,4.95,34.12,Low
5230,21.0,Female,4.2,8.2,6.7,0.0,75.4,100.0,9.2,2.6,5.9,1.0,Average,Yes,9.7,4.5,5.45,57.24,Medium
5231,21.0,Male,3.6,5.6,5.2,1.5,82.9,71.3,5.7,4.7,5.9,10.0,Poor,Yes,1.0,15.7,5.94,57.39,Medium
5232,19.0,Female,3.2,8.3,6.9,6.1,79.3,93.8,6.5,4.4,8.5,4.5,Poor,No,7.5,11.9,6.69,59.69,Medium
5233,22.0,Female,5.0,7.0,7.4,5.1,88.2,55.6,4.4,0.7,5.5,5.8,Good,Yes,2.3,4.7,3.61,45.71,Low
5234,19.0,Male,5.0,6.3,4.1,4.8,79.8,74.7,5.9,0.1,4.5,10.0,Poor,No,4.7,2.0,9.01,73.93,High
5235,20.0,Male,6.1,9.1,5.5,2.7,100.0,45.9,8.0,0.9,,3.8,Good,No,5.3,7.3,10.0,67.77,High
5236,16.0,Male,2.3,6.9,5.6,6.0,86.6,75.4,,4.1,6.3,7.3,Average,Yes,6.0,1.9,5.96,58.84,Medium
5237,22.0,Male,3.6,6.5,8.4,3.5,80.2,89.2,2.8,1.0,2.3,10.0,Poor,No,5.5,3.0,7.63,64.04,High
5238,21.0,Female,8.3,8.2,4.8,4.2,60.4,92.4,6.0,2.5,3.8,6.7,Good,No,1.4,,5.13,57.55,Medium
5239,16.0,Male,4.6,5.1,4.7,7.8,84.6,74.9,0.0,0.9,1.0,10.0,Average,Yes,3.9,6.9,4.17,38.33,Low
5240,19.0,Male,3.9,3.7,3.4,5.0,86.5,68.5,5.1,0.3,2.2,6.2,Average,No,2.0,5.0,5.14,40.36,Low
5241,25.0,Other,2.3,8.5,3.7,2.9,70.7,76.6,6.3,2.5,7.5,8.3,Average,No,4.4,,7.43,53.86,Medium
5242,19.0,Female,5.2,5.9,2.6,3.9,65.0,64.7,6.4,3.6,3.6,5.7,Good,No,5.1,4.4,5.89,53.27,Medium
5243,20.0,Male,6.3,8.1,4.2,5.5,94.2,64.7,9.6,0.6,4.8,4.3,Average,Yes,6.9,17.1,5.49,52.1,Medium
5244,24.0,Other,5.9,7.1,10.0,4.1,67.4,67.7,5.5,4.8,3.4,6.5,Good,No,0.6,7.9,5.78,48.22,Medium
5245,22.0,Male,3.7,5.5,7.7,4.4,82.2,79.1,9.4,1.5,7.8,1.0,Poor,No,3.7,2.7,6.63,36.66,Low
5246,21.0,Male,4.9,7.8,9.2,5.3,80.4,100.0,6.5,3.1,4.6,3.9,Poor,No,8.4,9.2,5.65,49.62,Medium
5247,23.0,Female,7.5,6.5,3.6,7.6,85.8,98.4,4.9,1.5,5.6,5.6,Average,Yes,0.6,8.8,8.12,56.02,Medium
5248,23.0,Male,6.3,5.6,1.1,1.3,67.5,69.3,6.4,3.9,3.8,6.8,Average,No,3.7,3.6,7.28,59.62,Medium
5249,20.0,Female,2.6,5.6,6.8,4.3,78.4,60.3,6.3,0.6,9.9,,Poor,No,1.9,8.1,5.77,42.88,Low
5250,20.0,Male,0.0,4.7,10.6,3.8,67.4,61.8,6.4,2.0,2.5,5.4,Average,No,6.8,11.5,4.77,20.86,Low
5251,19.0,Male,4.8,7.5,4.8,2.3,81.0,48.4,4.5,0.2,4.3,4.4,Average,Yes,5.0,17.4,8.72,51.31,Medium
5252,25.0,Female,5.8,5.8,6.3,1.8,86.6,88.1,4.4,3.3,8.6,6.6,Average,Yes,0.8,14.3,9.21,62.35,Medium
5253,22.0,Male,2.0,7.0,2.1,6.0,91.6,49.9,8.5,3.0,5.1,4.6,Average,No,2.9,8.4,9.21,64.45,High
5254,17.0,Female,,6.8,6.1,1.2,99.4,34.4,8.3,3.1,6.5,2.4,Average,No,0.2,8.9,9.01,60.59,Medium
5255,23.0,Female,3.7,5.8,5.7,0.5,76.6,88.1,4.2,2.0,6.9,4.5,Good,Yes,7.8,2.6,6.14,47.59,Medium
5256,20.0,Female,4.4,5.0,1.0,2.0,76.3,87.3,5.7,1.1,6.7,3.6,Average,Yes,7.5,1.6,5.91,45.51,Low
5257,16.0,Female,3.1,10.0,3.4,0.0,96.5,55.5,6.8,0.9,7.9,7.7,Good,No,5.1,2.6,6.38,61.23,Medium
5258,20.0,Male,6.8,6.9,3.2,1.5,87.5,80.4,7.8,6.0,7.2,4.4,Average,Yes,0.0,20.3,5.62,57.41,Medium
5259,19.0,Female,4.5,9.4,2.1,1.1,96.1,51.3,6.4,3.3,1.2,7.7,Average,No,6.4,2.0,4.85,77.05,High
5260,23.0,Female,2.4,8.5,4.2,3.2,100.0,73.2,8.5,1.7,7.1,4.5,Good,Yes,1.1,7.4,3.94,61.28,Medium
5261,18.0,Female,6.0,6.6,7.3,5.6,69.0,81.5,5.8,2.4,4.7,6.7,,Yes,1.4,3.8,5.85,49.7,Medium
5262,23.0,Female,1.7,7.2,4.4,1.9,90.5,87.5,9.4,1.3,6.6,7.3,Good,Yes,3.6,1.7,7.65,68.0,High
5263,20.0,Female,6.8,7.2,8.9,4.6,72.2,82.1,10.0,0.7,2.9,4.5,Average,Yes,5.7,2.8,8.39,67.07,High
5264,16.0,Male,6.2,9.4,5.1,4.4,100.0,40.9,6.2,3.0,7.2,3.8,Good,No,2.7,5.7,8.12,43.97,Low
5265,25.0,Female,7.0,8.1,6.8,0.0,64.6,80.4,6.8,7.4,4.5,7.7,Average,No,1.7,4.4,6.47,62.71,Medium
5266,20.0,Male,3.9,6.0,7.2,2.0,91.9,100.0,3.9,3.5,4.5,4.1,Poor,Yes,4.0,8.9,5.68,53.69,Medium
5267,19.0,Male,3.2,7.5,9.8,2.3,72.8,82.1,5.6,1.7,7.4,2.8,Good,Yes,4.9,8.9,4.09,38.1,Low
5268,20.0,Female,4.4,8.0,4.2,3.7,87.2,50.1,6.4,1.5,4.3,4.1,Poor,No,0.0,1.4,6.7,53.34,Medium
5269,23.0,Male,4.0,5.5,7.1,4.0,96.5,62.2,7.5,4.3,5.5,4.5,Average,Yes,2.1,3.3,6.24,50.82,Medium
5270,19.0,Male,2.9,7.6,3.6,3.6,71.6,65.8,5.5,4.2,5.8,8.4,Good,No,7.9,4.1,7.32,56.45,Medium
5271,18.0,Male,3.1,8.7,,1.4,60.9,33.0,7.6,1.0,6.1,1.8,Poor,No,5.1,4.8,6.19,28.23,Low
5272,17.0,Female,3.5,5.9,3.4,1.9,76.6,76.8,5.2,7.1,4.8,9.2,Average,Yes,8.2,2.8,10.0,70.75,High
5273,19.0,Male,1.9,6.1,7.0,0.3,75.0,68.7,8.2,3.3,4.8,4.2,Poor,Yes,5.6,3.2,7.06,55.07,Medium
5274,22.0,Female,5.6,8.5,9.9,3.1,63.3,69.5,6.9,1.8,4.4,6.6,Good,No,6.1,14.8,7.58,62.13,Medium
5275,20.0,Male,4.1,6.5,3.0,2.3,53.9,72.8,6.8,1.7,7.4,7.8,Average,Yes,9.1,4.1,7.61,49.98,Medium
5276,18.0,Female,3.6,5.7,7.5,4.0,95.8,62.0,5.0,4.9,5.8,5.5,Average,No,3.0,1.7,4.5,45.07,Low
5277,18.0,Male,2.0,8.1,3.5,4.3,99.4,90.4,5.8,2.9,7.6,3.8,Average,No,2.8,4.4,4.47,44.29,Low
5278,19.0,Female,1.9,7.7,11.8,2.4,72.2,78.3,5.2,2.1,7.2,,Average,No,5.8,17.6,6.62,46.7,Medium
5279,24.0,Male,8.1,7.1,1.3,3.5,76.2,65.4,7.9,8.2,7.0,,Good,No,3.0,2.9,8.2,70.82,High
5280,19.0,Other,2.9,8.5,2.2,2.6,90.5,83.0,3.0,1.8,4.4,5.1,Good,Yes,0.2,2.2,6.5,53.59,Medium
5281,25.0,Female,5.4,8.6,3.2,1.0,90.7,81.4,4.4,2.9,5.7,10.0,Good,No,5.9,3.1,6.32,78.45,High
5282,20.0,Female,4.5,6.9,3.3,1.6,100.0,57.8,8.7,2.5,1.2,5.0,Poor,Yes,2.7,7.6,4.77,63.8,High
5283,18.0,Female,0.0,9.6,7.3,0.0,88.1,71.9,6.4,0.7,2.2,1.4,Good,No,5.4,4.2,7.02,38.59,Low
5284,24.0,Male,7.8,9.1,10.5,2.3,66.7,71.9,8.7,3.8,1.0,9.5,Average,No,7.1,2.5,,57.51,Medium
5285,20.0,Female,5.6,4.4,8.9,1.9,90.3,64.5,7.8,1.4,4.8,3.6,Average,Yes,1.9,0.7,7.09,28.67,Low
5286,22.0,Female,,5.7,6.6,1.0,70.9,50.6,8.1,1.8,8.3,10.0,Average,No,6.3,0.6,5.64,43.69,Low
5287,25.0,Female,4.1,4.1,6.0,4.5,79.1,63.9,6.9,0.4,6.9,6.4,Average,No,6.2,2.6,6.16,44.2,Low
5288,16.0,Female,1.9,6.6,4.5,3.9,94.5,97.8,4.6,3.8,4.0,5.9,Good,No,8.6,4.1,7.19,64.72,High
5289,17.0,Female,7.9,5.4,7.0,4.0,68.2,63.3,6.2,0.5,8.5,3.1,Average,No,4.1,9.8,7.66,28.56,Low
5290,22.0,Other,2.4,5.9,5.5,4.2,79.0,91.2,3.3,2.7,5.0,7.2,Average,No,2.7,10.1,8.42,58.92,Medium
5291,18.0,Male,3.2,8.4,6.5,3.0,64.1,74.4,5.6,1.7,8.7,3.8,Average,No,4.5,3.9,,44.34,Low
5292,18.0,Female,2.7,4.7,4.1,3.0,67.1,78.0,4.8,3.3,1.9,7.2,Poor,No,7.2,1.7,8.16,50.22,Medium
5293,16.0,Female,4.4,7.2,3.0,4.5,72.9,53.0,1.9,4.3,5.6,6.2,Good,No,7.5,1.4,8.95,65.99,High
5294,16.0,Female,6.9,7.2,6.1,4.2,100.0,96.0,6.9,5.8,3.3,8.9,Average,No,1.5,3.6,5.45,79.92,High
5295,22.0,Male,7.8,6.9,6.0,4.8,80.4,100.0,6.7,10.5,5.2,4.1,Poor,No,3.1,2.3,6.7,57.87,Medium
5296,17.0,Female,3.4,7.2,4.5,2.9,100.0,62.4,8.8,4.1,1.5,3.2,Good,Yes,4.2,0.8,7.16,77.74,High
5297,20.0,Female,5.0,4.1,4.1,1.2,92.4,98.5,3.3,2.0,4.0,4.6,Average,No,2.5,12.8,7.22,53.24,Medium
5298,,Male,4.4,5.9,7.4,3.4,92.8,52.2,8.4,2.9,7.5,6.8,Average,No,2.9,23.4,5.62,46.77,Medium
5299,19.0,Female,2.2,9.0,7.1,2.0,65.8,74.0,,6.2,6.7,9.2,Poor,No,3.4,5.5,6.86,54.63,Medium
5300,16.0,Male,9.0,5.4,10.7,4.2,78.0,53.9,5.7,0.4,6.7,4.9,Good,No,7.6,5.0,7.31,34.58,Low
5301,22.0,Other,6.9,9.2,9.5,3.5,65.1,81.8,10.0,2.5,5.2,5.5,Poor,Yes,2.5,8.5,5.53,48.38,Medium
5302,16.0,Male,4.6,5.2,3.0,3.1,76.0,71.3,5.9,2.3,4.2,6.3,Average,No,7.8,3.5,7.36,62.61,Medium
5303,22.0,Male,7.4,5.0,5.5,2.3,74.1,74.1,4.4,2.9,4.9,4.1,Good,No,3.9,6.8,6.96,40.66,Low
5304,24.0,Male,6.6,5.8,2.6,4.8,79.5,98.6,5.8,6.9,6.4,3.1,Good,No,3.3,4.5,5.7,46.99,Medium
5305,20.0,Female,4.4,8.5,1.4,4.7,90.7,97.4,7.9,2.2,6.7,5.8,Good,,4.5,1.4,8.11,80.55,High
5306,20.0,Male,4.9,6.3,11.5,2.0,76.6,71.9,5.4,2.2,2.0,7.9,Good,No,1.7,3.5,5.7,48.57,Medium
5307,20.0,Female,7.2,7.4,9.7,0.8,91.0,94.9,6.9,5.4,5.7,5.3,Good,No,3.0,1.8,4.93,57.21,Medium
5308,19.0,Female,2.3,7.1,4.4,3.3,60.9,95.7,6.8,4.1,6.3,7.9,Poor,No,5.0,14.4,4.55,51.78,Medium
5309,24.0,Female,7.5,6.9,9.1,5.1,85.8,95.0,7.2,1.9,4.0,2.5,Average,No,0.2,5.9,8.3,64.9,High
5310,24.0,Male,3.7,8.7,9.5,0.7,74.3,77.7,8.3,1.6,6.7,5.8,Good,Yes,1.5,1.4,6.58,52.59,Medium
5311,19.0,Other,7.2,8.0,1.2,3.8,,81.0,10.0,2.1,3.1,1.2,Good,,7.0,1.2,6.54,69.74,High
5312,21.0,Female,4.2,5.5,8.1,1.5,91.2,69.9,6.2,2.7,6.2,6.7,Poor,No,1.7,8.7,7.49,62.8,Medium
5313,24.0,Male,4.9,6.6,4.8,1.2,61.3,100.0,6.7,0.3,1.0,3.9,,Yes,4.1,2.0,6.98,56.76,Medium
5314,25.0,Male,4.1,9.3,7.0,4.7,99.1,82.2,3.4,2.4,4.3,7.7,Poor,No,1.6,7.4,7.76,65.29,High
5315,20.0,Male,3.1,7.4,13.5,4.2,77.5,73.5,8.1,0.8,4.0,1.0,,Yes,8.7,7.1,6.39,45.91,Low
5316,20.0,Female,3.7,5.0,10.0,2.7,100.0,84.1,9.0,4.0,8.4,8.3,Average,No,7.8,6.7,5.84,61.61,Medium
5317,18.0,Male,7.0,5.1,5.7,4.4,80.9,79.9,7.5,3.3,4.8,2.8,Good,Yes,2.6,1.0,6.84,50.25,Medium
5318,25.0,Male,0.0,8.2,9.6,4.2,97.2,100.0,3.0,1.6,3.2,4.7,Good,No,6.3,1.1,,46.3,Low
5319,17.0,Female,,7.9,1.2,0.3,80.8,74.6,5.1,1.9,7.7,,Average,Yes,2.7,4.8,4.4,42.72,Low
5320,21.0,Female,2.7,5.8,7.3,3.2,83.5,88.8,6.1,2.3,5.6,7.6,Good,No,7.1,0.9,10.0,66.9,High
5321,18.0,Female,2.0,8.0,7.3,5.5,81.5,72.8,4.1,1.7,6.1,6.5,Good,Yes,4.4,8.9,5.54,36.45,Low
5322,18.0,Female,7.2,9.1,7.8,3.9,77.1,44.6,10.0,1.1,4.1,7.8,Good,Yes,1.8,12.7,7.81,65.45,High
5323,19.0,Male,6.7,8.9,4.7,0.0,76.7,75.0,6.9,2.5,8.6,6.9,Good,No,6.3,3.7,6.58,65.19,High
5324,25.0,Female,5.4,9.1,7.0,1.1,82.9,90.4,8.0,1.0,4.8,,Poor,No,5.4,2.6,6.48,64.63,High
5325,16.0,Male,2.9,7.7,8.1,4.8,87.1,77.4,8.1,2.6,4.8,3.8,Good,No,3.0,9.9,5.34,54.31,Medium
5326,21.0,Female,6.9,6.8,1.0,2.0,83.0,54.2,6.2,7.1,6.4,7.3,Good,No,1.3,8.6,6.15,64.89,High
5327,,Female,1.0,6.5,5.2,5.0,86.7,100.0,3.4,6.3,6.6,7.2,Poor,Yes,3.6,7.9,7.22,58.82,Medium
5328,17.0,Male,8.5,7.0,3.7,6.7,60.3,53.6,7.7,6.4,10.0,4.5,Poor,Yes,4.0,5.9,6.02,36.5,Low
5329,20.0,Other,2.8,5.9,7.7,2.6,91.8,61.1,10.0,6.8,7.9,3.9,Good,Yes,2.0,13.2,4.96,45.85,Low
5330,20.0,Female,3.7,6.5,9.4,1.9,70.3,54.7,5.2,,6.0,6.7,Average,No,1.3,1.4,,49.29,Medium
5331,18.0,Male,3.3,8.7,4.5,,58.6,56.3,,2.6,3.2,8.9,Poor,No,3.4,2.0,6.33,52.93,Medium
5332,19.0,Female,2.1,4.9,3.3,4.4,100.0,75.8,7.8,1.6,3.2,6.0,Good,No,0.0,6.4,7.8,53.52,Medium
5333,17.0,Female,8.1,5.0,6.3,1.9,98.3,86.0,8.0,1.5,5.6,5.5,Good,No,4.5,7.8,8.28,61.97,Medium
5334,19.0,Female,5.8,8.1,3.1,2.3,79.9,64.4,8.5,0.8,9.5,5.4,Average,Yes,3.2,0.9,8.42,68.26,High
5335,25.0,Female,6.6,6.5,5.4,1.0,93.9,85.2,5.7,1.9,8.5,2.8,Good,No,0.1,1.5,4.86,61.22,Medium
5336,24.0,Female,1.8,4.5,5.2,2.2,75.7,88.8,5.7,2.4,6.6,8.6,,No,2.0,4.3,7.34,41.97,Low
5337,19.0,Male,4.6,6.9,7.5,1.7,73.9,69.1,0.2,5.7,2.3,5.5,Average,Yes,3.9,3.7,7.26,55.37,Medium
5338,21.0,Male,5.2,6.7,6.8,0.0,72.3,47.8,6.1,4.4,3.2,4.1,Average,No,2.4,9.4,6.57,54.31,Medium
5339,24.0,Male,4.7,6.4,6.4,1.5,71.7,100.0,4.8,5.7,4.7,2.3,Poor,No,3.5,5.9,7.06,57.1,Medium
5340,16.0,Male,1.9,7.9,10.1,4.3,76.6,62.9,1.1,1.8,5.3,7.7,Average,Yes,5.7,2.0,5.4,39.99,Low
5341,23.0,Female,6.4,5.3,6.7,5.4,70.7,35.2,10.0,1.0,4.6,7.8,Poor,Yes,3.0,4.5,5.41,40.23,Low
5342,24.0,Male,4.4,7.0,5.0,2.8,43.0,68.0,6.5,2.0,8.1,6.4,Good,Yes,7.0,6.5,9.16,55.67,Medium
5343,17.0,Male,2.3,6.7,5.3,3.1,77.6,85.5,2.1,0.5,8.5,7.4,Poor,No,3.3,2.8,7.61,45.1,Low
5344,18.0,Male,0.5,7.0,4.1,3.5,67.4,88.2,6.8,1.5,4.6,5.7,Average,Yes,5.4,4.9,9.14,56.38,Medium
5345,25.0,Female,5.4,4.7,3.5,6.5,83.9,54.5,10.0,1.1,4.5,3.4,Average,No,6.1,5.0,7.48,43.7,Low
5346,20.0,Female,9.1,6.3,2.5,1.2,76.9,41.7,8.6,8.3,4.7,8.8,Good,No,2.4,4.5,5.88,58.12,Medium
5347,16.0,Male,2.2,7.0,8.8,0.7,88.3,80.5,8.1,5.6,4.5,7.9,Poor,No,8.1,0.9,3.48,74.13,High
5348,18.0,Female,4.5,7.7,4.2,2.9,80.2,84.3,3.3,2.8,6.4,4.0,Average,No,4.3,5.0,7.14,68.46,High
